borrower_id,segment,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,gst_filing_notes,collection_call_notes,label_bankrupt
MSME02535,MSME,-0.296,0.0,0,0,0.474,GST return for Nov filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Mar.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02536,MSME,-0.4215,0.3309,1,1,0.6557,GSTR-3B filing delayed by 43 days for Oct. Late fee applicable. || GSTR-3B filing delayed by 8 days for Jan. Late fee applicable.,"Borrower reachable, no dispute raised, account in good standing. || Borrower requested EMI deferment citing cash flow stress.",1
MSME02537,MSME,-0.296,-0.7156,1,1,0.7813,"Steady monthly turnover reported in GST filings; no anomalies for Mar. || Nil/near-nil turnover reported in Mar GST return, inconsistent with loan ticket size.",Complaint logged: borrower disputes penalty charges amid repayment difficulty. || Courtesy call completed. No stress indicators noted.,1
MSME02538,MSME,-0.296,0.9209,0,1,0.4359,Steady monthly turnover reported in GST filings; no anomalies for Jun. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02539,MSME,-0.6808,0.8398,0,1,0.5442,Steady monthly turnover reported in GST filings; no anomalies for Jun. || Steady monthly turnover reported in GST filings; no anomalies for Nov. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Dec.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02540,MSME,-0.296,0.8525,0,1,0.4461,Regular GST compliance maintained. No late filing flags in Jun. || GST return for May filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02541,MSME,-0.6808,0.9156,0,1,0.5329,Steady monthly turnover reported in GST filings; no anomalies for Nov. || Regular GST compliance maintained. No late filing flags in Jun. || GST return for Nov filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Sep.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.",0
MSME02542,MSME,-0.7783,0.8525,0,1,0.5667,Steady monthly turnover reported in GST filings; no anomalies for Nov. || Regular GST compliance maintained. No late filing flags in Nov. || Steady monthly turnover reported in GST filings; no anomalies for Jul. || Steady monthly turnover reported in GST filings; no anomalies for Apr.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02543,MSME,-0.296,0.5903,0,0,0.3855,Steady monthly turnover reported in GST filings; no anomalies for Jan. || GST return for Aug filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted.,0
MSME02544,MSME,-0.6808,0.8398,0,1,0.5442,Regular GST compliance maintained. No late filing flags in May. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || Regular GST compliance maintained. No late filing flags in Oct. || GST return for Nov filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.",0
MSME02545,MSME,0.0,0.8398,0,1,0.374,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GST return for Dec filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02546,MSME,-0.5267,0.5903,0,0,0.4431,Steady monthly turnover reported in GST filings; no anomalies for Jul. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jan. || GST return for Apr filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME02547,MSME,-0.6808,0.6319,0,1,0.5754,Steady monthly turnover reported in GST filings; no anomalies for Dec. || Regular GST compliance maintained. No late filing flags in Aug. || Steady monthly turnover reported in GST filings; no anomalies for Dec. || GST return for Mar filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME02548,MSME,-0.296,0.8398,0,1,0.448,GSTR-3B filed on schedule for Nov. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME02549,MSME,-0.296,0.8525,0,1,0.4461,Regular GST compliance maintained. No late filing flags in Jan. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02550,MSME,-0.2732,0.7711,1,1,0.5526,GST return for Feb filed after due date; ITC mismatch flagged. || Repeated late filing pattern observed for Feb; compliance risk noted.,"Courtesy call completed. No stress indicators noted. || Call escalated - borrower reported delay in receivables from customers. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02551,MSME,-0.296,0.5903,0,0,0.3855,GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Feb. || GST return for Apr filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted.,0
MSME02552,MSME,-0.4939,0.3309,1,1,0.6738,Repeated late filing pattern observed for Jun; compliance risk noted. || Repeated late filing pattern observed for Mar; compliance risk noted.,"Borrower reachable, no dispute raised, account in good standing. || Borrower requested EMI deferment citing cash flow stress.",0
MSME02553,MSME,-0.296,0.6319,0,1,0.4792,Regular GST compliance maintained. No late filing flags in Sep. || GST return for Sep filed within due date. ITC claims reconciled. || GST return for Jun filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME02554,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Oct.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02555,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov. || Steady monthly turnover reported in GST filings; no anomalies for Dec.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02556,MSME,-0.4588,-0.8689,1,1,0.845,GSTR-3B filing delayed by 34 days for Aug. Late fee applicable. || Repeated late filing pattern observed for Aug; compliance risk noted. || Turnover declared in Jul filing dropped sharply versus prior period.,Complaint logged: borrower disputes penalty charges amid repayment difficulty.,1
MSME02557,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Dec. || GST return for Jul filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.",0
MSME02558,MSME,-0.5267,0.8255,0,0,0.4078,Steady monthly turnover reported in GST filings; no anomalies for Nov. || Regular GST compliance maintained. No late filing flags in Jul.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME02559,MSME,-0.296,0.8255,0,0,0.3502,GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Oct. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME02560,MSME,-0.296,0.6319,0,1,0.4792,Steady monthly turnover reported in GST filings; no anomalies for Dec. || GST return for Jan filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02561,MSME,-0.6808,0.6319,0,1,0.5754,Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || Regular GST compliance maintained. No late filing flags in Aug. || GSTR-3B filed on schedule for Nov. Turnover consistent with prior quarter.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02562,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Sep. Turnover consistent with prior quarter. || GST return for May filed within due date. ITC claims reconciled. || GST return for Feb filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
